gene_id	tissueA	tissueB	dom_isoform_A	dom_isoform_B	alt_tss	alt_tes	alt_splicing	category	multi
ENSG00000249673.6	Liver	Muscle - Skeletal	ENST00000505731.5	ENST00000512712.2	True	True	True	alt_TSS	True
ENSG00000249673.6	Lung	Muscle - Skeletal	ENST00000507999.5	ENST00000512712.2	True	True	True	alt_TSS	True
ENSG00000238197.5	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000440052.5	ENST00000458479.1	True	True	True	alt_TSS	True
ENSG00000238197.5	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000458479.1	ENST00000440052.5	True	True	True	alt_TSS	True
ENSG00000229956.10	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000634641.1	ENST00000455406.5	True	True	True	alt_TSS	True
ENSG00000229956.10	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000634641.1	ENST00000455406.5	True	True	True	alt_TSS	True
ENSG00000229956.10	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000634641.1	ENST00000455406.5	True	True	True	alt_TSS	True
ENSG00000229956.10	Cells - Cultured fibroblasts	Lung	ENST00000455406.5	ENST00000634641.1	True	True	True	alt_TSS	True
ENSG00000229956.10	Heart - Atrial Appendage	Lung	ENST00000455406.5	ENST00000634641.1	True	True	True	alt_TSS	True
ENSG00000229956.10	Lung	Muscle - Skeletal	ENST00000634641.1	ENST00000455406.5	True	True	True	alt_TSS	True
ENSG00000186960.10	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000548213.2	ENST00000399387.8	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Cerebellar Hemisphere	Liver	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Cerebellar Hemisphere	Lung	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Frontal Cortex (BA9)	Liver	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Frontal Cortex (BA9)	Lung	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Putamen (basal ganglia)	Liver	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Brain - Putamen (basal ganglia)	Lung	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000585065.1	ENST00000577267.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000585065.1	ENST00000577267.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000585065.1	ENST00000577267.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000585065.1	ENST00000577267.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Heart - Left Ventricle	Liver	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Heart - Left Ventricle	Lung	ENST00000577267.1	ENST00000585065.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Liver	Muscle - Skeletal	ENST00000585065.1	ENST00000577267.1	True	True	True	alt_TSS	True
ENSG00000264112.1	Lung	Muscle - Skeletal	ENST00000585065.1	ENST00000577267.1	True	True	True	alt_TSS	True
ENSG00000268895.5	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000595302.1	ENST00000594950.5	True	False	True	alt_TSS	True
ENSG00000268895.5	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000595302.1	ENST00000594950.5	True	False	True	alt_TSS	True
ENSG00000268895.5	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000595302.1	ENST00000594950.5	True	False	True	alt_TSS	True
ENSG00000268895.5	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000595302.1	ENST00000594950.5	True	False	True	alt_TSS	True
ENSG00000268895.5	Brain - Cerebellar Hemisphere	Lung	ENST00000595302.1	ENST00000594950.5	True	False	True	alt_TSS	True
ENSG00000268895.5	Brain - Frontal Cortex (BA9)	Liver	ENST00000594950.5	ENST00000595302.1	True	False	True	alt_TSS	True
ENSG00000268895.5	Brain - Putamen (basal ganglia)	Liver	ENST00000594950.5	ENST00000595302.1	True	False	True	alt_TSS	True
ENSG00000268895.5	Cells - Cultured fibroblasts	Liver	ENST00000594950.5	ENST00000595302.1	True	False	True	alt_TSS	True
ENSG00000268895.5	Heart - Atrial Appendage	Liver	ENST00000594950.5	ENST00000595302.1	True	False	True	alt_TSS	True
ENSG00000268895.5	Liver	Lung	ENST00000595302.1	ENST00000594950.5	True	False	True	alt_TSS	True
ENSG00000246223.8	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000499006.6	ENST00000502187.5	True	True	True	alt_TSS	True
ENSG00000246223.8	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000499006.6	ENST00000502187.5	True	True	True	alt_TSS	True
ENSG00000246223.8	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000499006.6	ENST00000502187.5	True	True	True	alt_TSS	True
ENSG00000246223.8	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000499006.6	ENST00000502187.5	True	True	True	alt_TSS	True
ENSG00000246223.8	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000499006.6	ENST00000502187.5	True	True	True	alt_TSS	True
ENSG00000246223.8	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000499006.6	ENST00000502187.5	True	True	True	alt_TSS	True
ENSG00000246223.8	Heart - Atrial Appendage	Lung	ENST00000502187.5	ENST00000499006.6	True	True	True	alt_TSS	True
ENSG00000246223.8	Heart - Left Ventricle	Lung	ENST00000502187.5	ENST00000499006.6	True	True	True	alt_TSS	True
ENSG00000261386.2	Brain - Cerebellar Hemisphere	Lung	ENST00000565929.1	ENST00000605277.1	True	True	True	alt_TSS	True
ENSG00000261386.2	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000565929.1	ENST00000605277.1	True	True	True	alt_TSS	True
ENSG00000261386.2	Brain - Frontal Cortex (BA9)	Lung	ENST00000565929.1	ENST00000605277.1	True	True	True	alt_TSS	True
ENSG00000261386.2	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000565929.1	ENST00000605277.1	True	True	True	alt_TSS	True
ENSG00000261386.2	Brain - Putamen (basal ganglia)	Lung	ENST00000565929.1	ENST00000605277.1	True	True	True	alt_TSS	True
ENSG00000261386.2	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000565929.1	ENST00000605277.1	True	True	True	alt_TSS	True
ENSG00000227373.5	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000426899.5	ENST00000430592.1	True	True	True	alt_TSS	True
ENSG00000227373.5	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000426899.5	ENST00000430592.1	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000454117.1	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000454117.1	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000454117.1	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Cerebellar Hemisphere	Liver	ENST00000454117.1	ENST00000335648.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Cerebellar Hemisphere	Lung	ENST00000454117.1	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000454117.1	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000437367.3	ENST00000454117.1	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000437367.3	ENST00000454117.1	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Frontal Cortex (BA9)	Liver	ENST00000437367.3	ENST00000335648.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000437367.3	ENST00000454117.1	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000437367.3	ENST00000454117.1	True	True	True	alt_TSS	True
ENSG00000249087.6	Brain - Putamen (basal ganglia)	Liver	ENST00000437367.3	ENST00000335648.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000437367.3	ENST00000454117.1	True	True	True	alt_TSS	True
ENSG00000249087.6	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000437367.3	ENST00000454117.1	True	True	True	alt_TSS	True
ENSG00000249087.6	Cells - Cultured fibroblasts	Liver	ENST00000437367.3	ENST00000335648.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Heart - Atrial Appendage	Liver	ENST00000454117.1	ENST00000335648.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Heart - Atrial Appendage	Lung	ENST00000454117.1	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000454117.1	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Heart - Left Ventricle	Liver	ENST00000454117.1	ENST00000335648.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Heart - Left Ventricle	Lung	ENST00000454117.1	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Heart - Left Ventricle	Muscle - Skeletal	ENST00000454117.1	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Liver	Lung	ENST00000335648.3	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000249087.6	Liver	Muscle - Skeletal	ENST00000335648.3	ENST00000437367.3	True	True	True	alt_TSS	True
ENSG00000238005.2	Liver	Lung	ENST00000418557.1	ENST00000451766.2	True	True	True	alt_TSS	True
ENSG00000266903.1	Brain - Cerebellar Hemisphere	Liver	ENST00000591312.1	ENST00000590796.1	True	True	True	alt_TSS	True
ENSG00000266903.1	Brain - Frontal Cortex (BA9)	Liver	ENST00000591312.1	ENST00000590796.1	True	True	True	alt_TSS	True
ENSG00000266903.1	Brain - Putamen (basal ganglia)	Liver	ENST00000591312.1	ENST00000590796.1	True	True	True	alt_TSS	True
ENSG00000266903.1	Liver	Lung	ENST00000590796.1	ENST00000591312.1	True	True	True	alt_TSS	True
ENSG00000223884.5	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000415520.5	ENST00000428379.1	False	True	True	internal_splicing	True
ENSG00000196295.11	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000578293.6	ENST00000580440.5	True	True	True	alt_TSS	True
ENSG00000196295.11	Brain - Cerebellar Hemisphere	Liver	ENST00000578293.6	ENST00000454922.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Brain - Cerebellar Hemisphere	Lung	ENST00000578293.6	ENST00000355837.4	True	True	True	alt_TSS	True
ENSG00000196295.11	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000578293.6	ENST00000580440.5	True	True	True	alt_TSS	True
ENSG00000196295.11	Brain - Frontal Cortex (BA9)	Liver	ENST00000578293.6	ENST00000454922.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Brain - Frontal Cortex (BA9)	Lung	ENST00000578293.6	ENST00000355837.4	True	True	True	alt_TSS	True
ENSG00000196295.11	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000578293.6	ENST00000580440.5	True	True	True	alt_TSS	True
ENSG00000196295.11	Brain - Putamen (basal ganglia)	Liver	ENST00000578293.6	ENST00000454922.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Brain - Putamen (basal ganglia)	Lung	ENST00000578293.6	ENST00000355837.4	True	True	True	alt_TSS	True
ENSG00000196295.11	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000580440.5	ENST00000578293.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000580440.5	ENST00000578293.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Cells - Cultured fibroblasts	Liver	ENST00000580440.5	ENST00000454922.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Cells - Cultured fibroblasts	Lung	ENST00000580440.5	ENST00000355837.4	True	True	True	alt_TSS	True
ENSG00000196295.11	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000580440.5	ENST00000578293.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Heart - Atrial Appendage	Liver	ENST00000578293.6	ENST00000454922.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Heart - Atrial Appendage	Lung	ENST00000578293.6	ENST00000355837.4	True	True	True	alt_TSS	True
ENSG00000196295.11	Heart - Left Ventricle	Liver	ENST00000578293.6	ENST00000454922.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Heart - Left Ventricle	Lung	ENST00000578293.6	ENST00000355837.4	True	True	True	alt_TSS	True
ENSG00000196295.11	Liver	Lung	ENST00000454922.6	ENST00000355837.4	True	True	True	alt_TSS	True
ENSG00000196295.11	Liver	Muscle - Skeletal	ENST00000454922.6	ENST00000578293.6	True	True	True	alt_TSS	True
ENSG00000196295.11	Lung	Muscle - Skeletal	ENST00000355837.4	ENST00000578293.6	True	True	True	alt_TSS	True
ENSG00000269893.6	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Heart - Atrial Appendage	Liver	ENST00000602520.5	ENST00000602414.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Heart - Atrial Appendage	Lung	ENST00000602520.5	ENST00000602414.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Heart - Left Ventricle	Liver	ENST00000602520.5	ENST00000602414.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Heart - Left Ventricle	Lung	ENST00000602520.5	ENST00000602414.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Liver	Muscle - Skeletal	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000269893.6	Lung	Muscle - Skeletal	ENST00000602414.5	ENST00000602520.5	False	False	True	internal_splicing	False
ENSG00000168405.15	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000471416.2	ENST00000377993.7	True	True	True	alt_TSS	True
ENSG00000168405.15	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000471416.2	ENST00000377993.7	True	True	True	alt_TSS	True
ENSG00000168405.15	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000471416.2	ENST00000377993.7	True	True	True	alt_TSS	True
ENSG00000168405.15	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000377993.7	ENST00000471416.2	True	True	True	alt_TSS	True
ENSG00000168405.15	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000377993.7	ENST00000471416.2	True	True	True	alt_TSS	True
ENSG00000168405.15	Cells - Cultured fibroblasts	Liver	ENST00000377993.7	ENST00000471416.2	True	True	True	alt_TSS	True
ENSG00000168405.15	Cells - Cultured fibroblasts	Lung	ENST00000377993.7	ENST00000471416.2	True	True	True	alt_TSS	True
ENSG00000168405.15	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000377993.7	ENST00000471416.2	True	True	True	alt_TSS	True
ENSG00000214106.7	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000397551.6	ENST00000449486.1	True	True	True	alt_TSS	True
ENSG00000214106.7	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000397551.6	ENST00000449486.1	True	True	True	alt_TSS	True
ENSG00000214106.7	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000397551.6	ENST00000449486.1	True	True	True	alt_TSS	True
ENSG00000214106.7	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000397551.6	ENST00000449486.1	True	True	True	alt_TSS	True
ENSG00000214106.7	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000397551.6	ENST00000449486.1	True	True	True	alt_TSS	True
ENSG00000214106.7	Brain - Cerebellar Hemisphere	Liver	ENST00000397551.6	ENST00000449486.1	True	True	True	alt_TSS	True
ENSG00000214106.7	Brain - Cerebellar Hemisphere	Lung	ENST00000397551.6	ENST00000449486.1	True	True	True	alt_TSS	True
ENSG00000214106.7	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000397551.6	ENST00000449486.1	True	True	True	alt_TSS	True
ENSG00000197989.13	Brain - Cerebellar Hemisphere	Liver	ENST00000531126.5	ENST00000470977.5	True	False	True	alt_TSS	True
ENSG00000197989.13	Brain - Frontal Cortex (BA9)	Liver	ENST00000531126.5	ENST00000470977.5	True	False	True	alt_TSS	True
ENSG00000197989.13	Brain - Putamen (basal ganglia)	Liver	ENST00000531126.5	ENST00000470977.5	True	False	True	alt_TSS	True
ENSG00000197989.13	Cells - Cultured fibroblasts	Liver	ENST00000531126.5	ENST00000470977.5	True	False	True	alt_TSS	True
ENSG00000197989.13	Heart - Atrial Appendage	Liver	ENST00000531126.5	ENST00000470977.5	True	False	True	alt_TSS	True
ENSG00000197989.13	Heart - Left Ventricle	Liver	ENST00000531126.5	ENST00000470977.5	True	False	True	alt_TSS	True
ENSG00000197989.13	Liver	Lung	ENST00000470977.5	ENST00000531126.5	True	False	True	alt_TSS	True
ENSG00000197989.13	Liver	Muscle - Skeletal	ENST00000470977.5	ENST00000531126.5	True	False	True	alt_TSS	True
ENSG00000225313.5	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000630229.1	ENST00000587696.2	True	True	True	alt_TSS	True
ENSG00000225313.5	Brain - Cerebellar Hemisphere	Liver	ENST00000630229.1	ENST00000628643.2	True	True	True	alt_TSS	True
ENSG00000225313.5	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000587696.2	ENST00000630229.1	True	True	True	alt_TSS	True
ENSG00000225313.5	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000587696.2	ENST00000630229.1	True	True	True	alt_TSS	True
ENSG00000225313.5	Brain - Putamen (basal ganglia)	Liver	ENST00000587696.2	ENST00000628643.2	True	True	True	alt_TSS	True
ENSG00000225313.5	Brain - Putamen (basal ganglia)	Lung	ENST00000587696.2	ENST00000630229.1	True	True	True	alt_TSS	True
ENSG00000225313.5	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000587696.2	ENST00000630229.1	True	True	True	alt_TSS	True
ENSG00000225313.5	Cells - Cultured fibroblasts	Liver	ENST00000630229.1	ENST00000628643.2	True	True	True	alt_TSS	True
ENSG00000225313.5	Heart - Atrial Appendage	Liver	ENST00000630229.1	ENST00000628643.2	True	True	True	alt_TSS	True
ENSG00000225313.5	Liver	Lung	ENST00000628643.2	ENST00000630229.1	True	True	True	alt_TSS	True
ENSG00000225313.5	Liver	Muscle - Skeletal	ENST00000628643.2	ENST00000630229.1	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000318186.6	ENST00000451762.3	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000318186.6	ENST00000451762.3	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Cerebellar Hemisphere	Liver	ENST00000318186.6	ENST00000451762.3	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Frontal Cortex (BA9)	Lung	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Putamen (basal ganglia)	Lung	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Cells - Cultured fibroblasts	Liver	ENST00000318186.6	ENST00000451762.3	True	True	True	alt_TSS	True
ENSG00000180769.8	Heart - Atrial Appendage	Liver	ENST00000318186.6	ENST00000451762.3	True	True	True	alt_TSS	True
ENSG00000180769.8	Heart - Left Ventricle	Liver	ENST00000318186.6	ENST00000451762.3	True	True	True	alt_TSS	True
ENSG00000180769.8	Liver	Lung	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000180769.8	Liver	Muscle - Skeletal	ENST00000451762.3	ENST00000318186.6	True	True	True	alt_TSS	True
ENSG00000280145.3	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Heart - Left Ventricle	Liver	ENST00000623047.1	ENST00000623106.3	True	False	True	alt_TSS	True
ENSG00000280145.3	Heart - Left Ventricle	Lung	ENST00000623047.1	ENST00000623106.3	True	False	True	alt_TSS	True
ENSG00000280145.3	Liver	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000280145.3	Lung	Muscle - Skeletal	ENST00000623106.3	ENST00000623047.1	True	False	True	alt_TSS	True
ENSG00000243176.5	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000460796.1	ENST00000494885.1	True	True	True	alt_TSS	True
ENSG00000243176.5	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000460796.1	ENST00000494885.1	True	True	True	alt_TSS	True
ENSG00000243176.5	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000460796.1	ENST00000494885.1	True	True	True	alt_TSS	True
ENSG00000243176.5	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000494885.1	ENST00000460796.1	True	True	True	alt_TSS	True
ENSG00000243176.5	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000494885.1	ENST00000460796.1	True	True	True	alt_TSS	True
ENSG00000243176.5	Cells - Cultured fibroblasts	Lung	ENST00000494885.1	ENST00000460796.1	True	True	True	alt_TSS	True
ENSG00000243176.5	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000494885.1	ENST00000460796.1	True	True	True	alt_TSS	True
