gene_id	switch_sig	padj_deseq2	padj_edger	gene_de_kw	gene_de_deseq2	gene_de_edger	visibility_kw	visibility_deseq2	visibility_edger
ENSG00000232613.6	False	7.61161595523552e-05	1.07143163133284e-05	False	True	True	none	gene_only	gene_only
ENSG00000237870.6	False	7.364421261119071e-19	2.25459375994412e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000236540.7	True	0.0001627964256103	0.0009953853292939	True	True	True	visible	visible	visible
ENSG00000237126.8	False	4.36185444175677e-05	3.41167705795923e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000223884.5	True	1.0365571056925502e-09	1.33587448241157e-10	False	True	True	silent	visible	visible
ENSG00000234678.1	False	1.25051541840257e-104	7.44511702590393e-36	True	True	True	gene_only	gene_only	gene_only
ENSG00000231999.6	True	3.39546860940591e-39	7.876771715885271e-20	True	True	True	visible	visible	visible
ENSG00000225383.7	True	1.23125807904026e-250	6.01644279540385e-44	True	True	True	visible	visible	visible
ENSG00000228649.8	False	9.40517344988186e-59	2.82197443777049e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000232520.1	False	1.3032070074270199e-70	1.4049063742846698e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000225670.4	False	1.9162278808502e-14	5.15925686563905e-12	False	True	True	none	gene_only	gene_only
ENSG00000224897.6	False	0.0430822184200473	0.0286392407023452	False	True	True	none	gene_only	gene_only
ENSG00000226891.7	False	3.68287318894713e-05	2.77156520752485e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000224116.6	False	1.63490754641666e-47	6.609973479076421e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000225742.5	False	0.0003574612636007	8.198784158526951e-09	False	True	True	none	gene_only	gene_only
ENSG00000230417.11	True	1.06066485116472e-53	1.35944541409458e-28	True	True	True	visible	visible	visible
ENSG00000226696.5	True	1.5685406807565701e-21	1.75416733321368e-10	True	True	True	visible	visible	visible
ENSG00000225205.5	False	0.0002013264411618	0.0001294267887255	False	True	True	none	gene_only	gene_only
ENSG00000227456.7	False	1.34193382295919e-35	2.59779832012322e-24	True	True	True	gene_only	gene_only	gene_only
ENSG00000225953.2	True	4.91386523745882e-39	6.2458325847717395e-22	False	True	True	silent	visible	visible
ENSG00000241990.5	True	2.14576260984828e-45	4.75354999466645e-21	True	True	True	visible	visible	visible
ENSG00000237940.3	False	0.0015305784412604	0.0009544709130932	False	True	True	none	gene_only	gene_only
ENSG00000236753.5	False	3.52439072119498e-08	8.80162898914442e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000233461.5	True	2.83332447292625e-69	3.78876016316845e-26	True	True	True	visible	visible	visible
ENSG00000229980.4	True	5.23490878851784e-32	1.72871279019517e-16	True	True	True	visible	visible	visible
ENSG00000229807.10	True	0.201620036943699	0.0192882679916596	False	False	True	silent	silent	visible
ENSG00000234281.5	True	1.05001625229586e-83	6.47684419527043e-39	False	True	True	silent	visible	visible
ENSG00000223546.6	False	0.0001097639482542	0.002015372496594	False	True	True	none	gene_only	gene_only
ENSG00000226051.6	True	3.65146198659756e-38	1.02756609605292e-21	True	True	True	visible	visible	visible
ENSG00000231407.5	True	2.62285173523497e-18	1.0681370089891e-15	True	True	True	visible	visible	visible
ENSG00000242282.6	True	2.4782463826967e-115	3.8479724000925598e-28	True	True	True	visible	visible	visible
ENSG00000227533.5	False	1.2279151725515799e-26	1.44874081917216e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000224924.6	False	1.01958498896949e-107	1.35172499600181e-24	True	True	True	gene_only	gene_only	gene_only
ENSG00000218510.6	True	4.63458620900546e-21	2.2775785229784498e-12	True	True	True	visible	visible	visible
ENSG00000235314.1	False	2.1141967613503598e-49	4.42146366717255e-22	True	True	True	gene_only	gene_only	gene_only
ENSG00000236404.8	True	1.6061597101685199e-49	6.831563966435979e-26	True	True	True	visible	visible	visible
ENSG00000238164.6	False	2.49108977377338e-33	3.08336530730301e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000238142.1	True	1.5048658999476398e-11	1.53574466806889e-08	True	True	True	visible	visible	visible
ENSG00000234722.3	False	3.39826445618249e-10	1.52077326777325e-07	True	True	True	gene_only	gene_only	gene_only
ENSG00000225472.1	False	1.22964040535019e-16	7.5927059474705e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000231721.6	True	3.61206618532468e-64	2.5486128589152003e-22	True	True	True	visible	visible	visible
ENSG00000226853.2	False	8.5700422469307e-30	2.5825248854158497e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000233864.7	True	0.0323021262107527	0.0015740285395057	False	True	True	silent	visible	visible
ENSG00000244625.5	False	9.74672698708833e-24	4.64623502857469e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000228288.6	False	4.95622397050994e-05	7.54036750699076e-05	False	True	True	none	gene_only	gene_only
ENSG00000233937.6	False	2.30253779317883e-29	2.20842730541313e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000237037.9	True	3.48233265149388e-32	1.14785765195897e-16	True	True	True	visible	visible	visible
ENSG00000235954.6	True	2.6751468044945202e-09	1.64380863113023e-06	True	True	True	visible	visible	visible
ENSG00000224177.6	False	1.07659230263794e-33	1.10948092938928e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000212978.6	False	1.3975803762122e-51	4.52783777177984e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000233230.1	False	0.0299208552381434	0.0220615339926293	True	True	True	gene_only	gene_only	gene_only
ENSG00000225733.5	True	1.67861783892433e-16	7.36641039706865e-08	True	True	True	visible	visible	visible
ENSG00000231920.1	True	1.1134189091218e-16	3.91756940405103e-13	False	True	True	silent	visible	visible
ENSG00000224958.5	True	1.28224217971513e-66	4.2942140177509003e-26	True	True	True	visible	visible	visible
ENSG00000237298.9	True	2.76729109334156e-12	5.18632635949089e-10	True	True	True	visible	visible	visible
ENSG00000173811.10	False	7.73854199860861e-10	3.0937321832161503e-10	False	True	True	none	gene_only	gene_only
ENSG00000233392.5	False	4.49399111012301e-27	3.34228449520879e-19	False	True	True	none	gene_only	gene_only
ENSG00000230798.5	True	3.24726163242941e-98	2.0788746516988597e-30	True	True	True	visible	visible	visible
ENSG00000233521.5	False	1.58584353856709e-12	8.86536373467742e-13	False	True	True	none	gene_only	gene_only
ENSG00000272734.1	False	1.2595991269141e-21	5.21792616818137e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000226471.6	True	0.0005234658027235	0.0028250104013881	True	True	True	visible	visible	visible
ENSG00000233117.2	True	6.2323601538722395e-99	1.01633969413186e-34	True	True	True	visible	visible	visible
ENSG00000235535.7	True	5.98361763714895e-51	5.74654236989063e-30	True	True	True	visible	visible	visible
ENSG00000226380.9	False	1.0893900814263399e-11	2.2070680784070097e-11	False	True	True	none	gene_only	gene_only
ENSG00000238005.2	True	1.45709586778913e-37	5.27891682716975e-22	False	True	True	silent	visible	visible
ENSG00000237928.5	True	0.0336415845440997	0.0181006922526346	False	True	True	silent	visible	visible
ENSG00000226266.6	False	2.04742036632454e-14	3.3211558164087794e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000270087.5	False	9.56148735019837e-18	9.95134623566989e-14	False	True	True	none	gene_only	gene_only
ENSG00000224870.6	True	2.56064403717844e-10	6.68451595061916e-07	True	True	True	visible	visible	visible
ENSG00000236013.5	False	1.0338317225076e-115	2.21741354569529e-34	True	True	True	gene_only	gene_only	gene_only
ENSG00000232310.6	True	1.1471379006565e-188	3.1749156433818196e-42	True	True	True	visible	visible	visible
ENSG00000223387.6	False	6.91389049246019e-06	9.01770510422133e-05	False	True	True	none	gene_only	gene_only
ENSG00000230590.8	True	2.18981983858091e-25	1.77201919409826e-10	True	True	True	visible	visible	visible
ENSG00000228203.6	False	1.84888849525937e-66	1.5234026151230202e-31	False	True	True	none	gene_only	gene_only
ENSG00000225683.5	False	5.50753966903774e-06	1.27368786889169e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000225083.1	False	2.46969134468459e-35	4.1103692952045e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000238217.5	False	2.18111703619261e-07	4.455039362319e-08	False	True	True	none	gene_only	gene_only
ENSG00000227953.6	True	1.78625407128055e-23	2.02125795961159e-15	True	True	True	visible	visible	visible
ENSG00000236502.1	False	6.597518631389349e-79	5.37221775267423e-25	True	True	True	gene_only	gene_only	gene_only
ENSG00000225465.8	False	0.0	1.42767476127091e-52	True	True	True	gene_only	gene_only	gene_only
ENSG00000224023.10	True	0.0006725946482432	0.0090523849243172	True	True	True	visible	visible	visible
ENSG00000226822.2	False	3.52569219041581e-38	6.55323749642649e-28	True	True	True	gene_only	gene_only	gene_only
ENSG00000231770.5	False	2.5140991968498698e-30	2.49788592530231e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000228265.5	True	1.9475714439839402e-25	5.58461435124121e-15	True	True	True	visible	visible	visible
ENSG00000237819.5	False	1.6419082432128102e-09	1.1794968287170301e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000225484.6	True	1.5694186503896402e-17	6.490971453117831e-09	True	True	True	visible	visible	visible
ENSG00000236017.8	False	1.10608811176973e-08	1.52327219913113e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000231890.7	False	6.38891117472994e-06	2.23322956060091e-05	False	True	True	none	gene_only	gene_only
ENSG00000226026.5	False	1.1938687742967e-07	2.34403069082362e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000239665.8	True	4.69227581476086e-43	1.79989108462315e-17	True	True	True	visible	visible	visible
ENSG00000226791.6	False	9.76302177455063e-16	1.9424020320497402e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000250303.3	True	2.05535301863166e-149	2.85036644727081e-36	True	True	True	visible	visible	visible
ENSG00000234380.1	False	8.642319195310451e-60	9.693309151945579e-29	True	True	True	gene_only	gene_only	gene_only
ENSG00000244558.5	True	5.8124344105687494e-55	2.75728851126649e-27	True	True	True	visible	visible	visible
ENSG00000229017.6	False	7.52130260219154e-07	3.5359787895641e-06	False	True	True	none	gene_only	gene_only
ENSG00000230910.2	False	1.40442428791039e-53	2.4611627019370597e-28	True	True	True	gene_only	gene_only	gene_only
ENSG00000227373.5	True	2.32109576456029e-14	2.9054017627505597e-12	False	True	True	silent	visible	visible
ENSG00000226091.7	True	6.123286096692e-45	5.35189143623459e-21	True	True	True	visible	visible	visible
ENSG00000259974.2	False	1.1205907748873999e-35	2.10083390903415e-25	True	True	True	gene_only	gene_only	gene_only
ENSG00000224843.6	True	7.56531120679897e-09	3.83711021769953e-07	False	True	True	silent	visible	visible
ENSG00000227110.6	False	1.7882105885993e-11	2.093208953511e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000229267.2	False	1.7370650621523302e-14	2.08231087677196e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000236671.7	True	2.10935931982731e-14	3.8790906687068097e-11	False	True	True	silent	visible	visible
ENSG00000235033.7	False	1.3611730318147001e-11	2.5804046198093e-09	False	True	True	none	gene_only	gene_only
ENSG00000236255.1	True	1.96640441108057e-05	4.0392133519544e-05	True	True	True	visible	visible	visible
ENSG00000228106.5	True	1.3935459778545999e-34	1.3295866381884699e-16	True	True	True	visible	visible	visible
ENSG00000232656.7	False	7.51796642806652e-69	3.50498055051324e-25	True	True	True	gene_only	gene_only	gene_only
ENSG00000226434.1	False	0.0002698350899107	1.487027411143e-07	False	True	True	none	gene_only	gene_only
ENSG00000233483.2	True	2.9851147720209e-20	4.30814160506807e-13	True	True	True	visible	visible	visible
ENSG00000227946.1	False	1.1720586871830401e-24	3.51914865374511e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000228857.2	False	6.23373523566138e-14	1.74880720251359e-12	False	True	True	none	gene_only	gene_only
ENSG00000226007.2	True	0.0010328238254902	0.0009399622483	False	True	True	silent	visible	visible
ENSG00000231889.7	True	7.437618649151241e-09	1.52077326777325e-07	True	True	True	visible	visible	visible
ENSG00000214870.8	False	2.00217624066755e-71	1.4264370841195001e-25	True	True	True	gene_only	gene_only	gene_only
ENSG00000229388.1	False	1.32080904788504e-64	1.0725897713578701e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000231683.6	False	1.12452778743847e-27	1.3444942909483602e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000224957.5	False	7.109761279126969e-11	2.0512375780276404e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000223797.5	True	2.83242665011169e-47	3.7099237814264e-17	True	True	True	visible	visible	visible
ENSG00000273018.5	True	2.06712514763788e-35	9.938392759472371e-25	True	True	True	visible	visible	visible
ENSG00000230102.7	False	2.70881486469334e-17	2.4150989077708702e-14	False	True	True	none	gene_only	gene_only
ENSG00000245556.2	False	8.58826356962772e-08	6.02378942377171e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000224397.5	True	2.14062417177495e-104	9.01568283391878e-39	True	True	True	visible	visible	visible
ENSG00000238057.8	False	0.003011633236302	0.0033542012146931	False	True	True	none	gene_only	gene_only
ENSG00000230333.6	False	8.66876770058892e-16	3.07227481328773e-14	False	True	True	none	gene_only	gene_only
ENSG00000227906.7	False	3.21770049361782e-43	2.1545425357673701e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000231768.1	False	2.14555364556214e-08	1.38042657804281e-07	False	True	True	none	gene_only	gene_only
ENSG00000228340.5	False	4.19901388329379e-10	1.0784805525587901e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000236673.5	False	1.00563251282605e-20	1.9926621956963702e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000229852.2	True	4.33572569798699e-45	1.59975269784377e-19	True	True	True	visible	visible	visible
ENSG00000231028.8	False	0.0077923377250598	0.0002006417347087	False	True	True	none	gene_only	gene_only
ENSG00000231711.2	False	6.556809413661551e-19	1.94987682834894e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000229153.5	True	2.33657643184102e-07	6.89392948181175e-07	False	True	True	silent	visible	visible
ENSG00000228302.2	False	5.0921772180688395e-11	5.3881284728003e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000230844.2	False	8.23586404901357e-05	0.002735484314627	True	True	True	gene_only	gene_only	gene_only
ENSG00000240240.8	False	6.15531356000563e-27	1.61347640500574e-17	False	True	True	none	gene_only	gene_only
ENSG00000224165.5	True	8.14572970049301e-06	1.69902166497096e-05	True	True	True	visible	visible	visible
ENSG00000283913.1	False	9.174288607768549e-11	5.6707291838039505e-09	False	True	True	none	gene_only	gene_only
ENSG00000228624.7	True	7.26499799329056e-45	3.13143198214078e-23	True	True	True	visible	visible	visible
ENSG00000224167.1	False	2.90481648201243e-14	2.90786632837508e-12	False	True	True	none	gene_only	gene_only
ENSG00000237686.6	False	3.1849671580644203e-09	7.19508585135613e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000236922.9	False	0.0127748389115982	9.55360606881386e-13	False	True	True	none	gene_only	gene_only
ENSG00000214783.9	False	2.49911463177353e-08	2.43242440077053e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000232940.5	False	6.295971657272559e-28	3.84229401266225e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000234810.2	True	1.5481375307950798e-12	3.03776349303263e-08	True	True	True	visible	visible	visible
ENSG00000230442.5	False	3.79538756298494e-73	1.13574077585044e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000228315.11	True	3.1586808422415102e-25	3.0407187887232197e-12	True	True	True	visible	visible	visible
ENSG00000233723.7	False	4.0031259846482005e-45	2.79255479557956e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000249790.2	False	8.43395911074876e-10	5.7840476576814905e-09	False	True	True	none	gene_only	gene_only
ENSG00000236120.6	False	2.4868377225439102e-23	2.6722271109415102e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000221817.9	False	6.12498628087234e-13	7.94478511567861e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000232104.3	False	8.60242155877025e-06	5.90509897913008e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000233901.5	True	2.33397975127022e-21	3.42897377050695e-14	True	True	True	visible	visible	visible
ENSG00000153363.12	True	1.15810525491908e-59	4.2389578824066e-22	True	True	True	visible	visible	visible
ENSG00000229931.1	False	0.0034750681926835	0.0004464458062864	False	True	True	none	gene_only	gene_only
ENSG00000236088.9	True	7.16355025611387e-05	0.0013103304471675	True	True	True	visible	visible	visible
ENSG00000231252.2	False	0.0006896775441848	6.65817596957965e-06	False	True	True	none	gene_only	gene_only
ENSG00000233098.8	False	6.69106037719565e-16	5.34648313142275e-18	False	True	True	none	gene_only	gene_only
ENSG00000234452.5	False	6.69199581544195e-78	5.3295160620100205e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000225439.2	True	3.395217839399e-20	8.01021795655266e-12	True	True	True	visible	visible	visible
ENSG00000237036.4	False	3.22336406618171e-07	5.98536564805089e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000228801.5	False	3.47681210447236e-31	3.95879185291946e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000232079.6	False	3.2015361339482e-39	3.21009229467356e-27	True	True	True	gene_only	gene_only	gene_only
ENSG00000224259.6	True	4.75417728658627e-68	6.060149864733619e-30	True	True	True	visible	visible	visible
ENSG00000256546.1	False	2.07466775623487e-34	1.20774151587283e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000233766.7	False	1.70848166083654e-38	4.58331824212123e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000233930.3	False	6.13851144404705e-31	1.2607318479685e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000237054.9	False	0.0227408594302416	0.0303519126438745	True	True	True	gene_only	gene_only	gene_only
ENSG00000237352.3	True	9.82401362347117e-10	9.47763210134347e-06	True	True	True	visible	visible	visible
ENSG00000234177.5	False	3.7473105996923e-24	9.77770243164566e-17	False	True	True	none	gene_only	gene_only
ENSG00000238113.6	True	3.1425933055915302e-09	4.77876117707196e-07	True	True	True	visible	visible	visible
ENSG00000232934.7	False	7.40210197630119e-12	9.47257751171728e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000233922.2	False	1.6996903645792602e-09	2.36990228143629e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000237457.6	True	4.01331572455298e-43	3.3421207470839604e-20	True	True	True	visible	visible	visible
ENSG00000185904.11	False	3.15056443823891e-26	1.4213768900686199e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000225975.6	False	4.85765925023042e-05	0.0006639510862413	True	True	True	gene_only	gene_only	gene_only
ENSG00000233429.9	False	2.02977987176042e-95	9.67259378324223e-33	True	True	True	gene_only	gene_only	gene_only
ENSG00000230269.6	False	1.33908335616324e-06	3.7781682340050706e-09	False	True	True	none	gene_only	gene_only
ENSG00000225062.1	True	1.75949896634943e-24	7.59560647941898e-17	True	True	True	visible	visible	visible
ENSG00000205664.10	False	0.0001271935165374	0.0001866557634137	False	True	True	none	gene_only	gene_only
ENSG00000237356.5	False	0.000137363301982	2.53117220663419e-07	False	True	True	none	gene_only	gene_only
ENSG00000231107.1	False	2.53439501888652e-21	1.48184938400665e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000240291.1	True	1.18862740824202e-09	6.29105450223616e-08	True	True	True	visible	visible	visible
ENSG00000235016.1	False	0.0024352696523735	0.0046816500214641	False	True	True	none	gene_only	gene_only
ENSG00000234323.6	True	2.44754083576432e-17	1.25264921007295e-11	True	True	True	visible	visible	visible
ENSG00000239636.1	False	2.0304889282856398e-13	1.38741439928512e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000237149.5	False	1.1455207960987599e-26	2.25600129713712e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000225032.5	False	7.786293624552331e-15	6.97271581800358e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000228889.6	False	3.6172022935613604e-19	4.45358950168529e-11	False	True	True	none	gene_only	gene_only
ENSG00000223653.5	False	0.013962348201751	0.0124720261300533	False	True	True	none	gene_only	gene_only
ENSG00000231427.5	False	2.23982901169276e-07	2.2374609832132303e-09	False	True	True	none	gene_only	gene_only
ENSG00000235527.6	True	6.81902662789553e-25	2.83630099885394e-16	True	True	True	visible	visible	visible
ENSG00000236333.3	False	2.72757612878185e-39	3.75651602822524e-26	True	True	True	gene_only	gene_only	gene_only
ENSG00000272780.5	False	3.0979606653419104e-14	2.9792377300783696e-11	False	True	True	none	gene_only	gene_only
ENSG00000233554.5	False	2.59468893384229e-16	9.599627605019919e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000226328.6	True	1.46320569777362e-13	2.6550868094159e-07	True	True	True	visible	visible	visible
ENSG00000230454.1	False	0.0025431154840194	0.0031376257699848	True	True	True	gene_only	gene_only	gene_only
ENSG00000239467.5	False	1.0614131494651301e-19	1.74880720251359e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000225335.3	True	2.00311075561465e-10	6.01317216989331e-08	True	True	True	visible	visible	visible
ENSG00000239407.5	False	0.0008071417017053	0.0004330351765345	False	True	True	none	gene_only	gene_only
ENSG00000228395.1	False	3.32251836919489e-17	2.20162262787695e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000234171.2	False	9.71802017425994e-10	1.59933597130482e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000237380.6	False	3.3703820041709995e-45	4.0207745290981396e-26	False	True	True	none	gene_only	gene_only
ENSG00000234362.5	False	2.79013602942137e-41	2.7909672203257e-23	False	True	True	none	gene_only	gene_only
ENSG00000230943.1	False	3.9778106750217e-42	1.53914297058972e-31	True	True	True	gene_only	gene_only	gene_only
ENSG00000232995.7	False	2.66377626064761e-07	2.55576877364182e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000230530.1	False	7.39475962453636e-15	8.60764325247405e-12	False	True	True	none	gene_only	gene_only
ENSG00000236810.5	False	6.42855748790356e-08	0.0003868463482369	True	True	True	gene_only	gene_only	gene_only
ENSG00000230623.4	False	1.45331331440231e-101	1.01183318106395e-40	True	True	True	gene_only	gene_only	gene_only
ENSG00000237742.6	False	7.45019862194283e-21	1.02726047064977e-13	False	True	True	none	gene_only	gene_only
ENSG00000212694.8	True	8.08370910067257e-16	1.43885354618946e-10	True	True	True	visible	visible	visible
ENSG00000226833.5	False	2.34110443791279e-17	1.10675766617894e-12	False	True	True	none	gene_only	gene_only
ENSG00000225177.5	False	2.68417374315596e-27	3.49261337452337e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000235478.4	False	1.07059702249184e-115	9.14168216303269e-32	True	True	True	gene_only	gene_only	gene_only
ENSG00000224592.5	False	1.37347372278098e-62	2.20775155296568e-28	False	True	True	none	gene_only	gene_only
ENSG00000234608.7	True	7.256680737016711e-19	1.57882053383575e-09	True	True	True	visible	visible	visible
ENSG00000229240.8	True	2.6588941110093603e-15	2.04356744292151e-13	True	True	True	visible	visible	visible
ENSG00000226824.6	False	0.0274244166448721	0.0576948349708514	False	True	False	none	gene_only	none
ENSG00000233818.1	False	1.19238479875371e-32	3.61688640878184e-26	True	True	True	gene_only	gene_only	gene_only
ENSG00000224905.6	False	1.10140086887982e-05	1.6341967654784e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000224596.7	True	4.90045171309475e-21	4.75015690838308e-15	True	True	True	visible	visible	visible
ENSG00000177788.5	False	6.114833478894231e-09	2.47045710081977e-07	False	True	True	none	gene_only	gene_only
ENSG00000233221.6	False	0.0002527825226837	2.43485506817405e-07	False	True	True	none	gene_only	gene_only
ENSG00000227117.6	False	4.14719996452027e-139	1.5124438140439398e-43	True	True	True	gene_only	gene_only	gene_only
ENSG00000223403.3	False	1.3585438803356e-36	6.38706482017894e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000224945.1	False	6.14490869166713e-11	2.5804171050088198e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000228061.5	False	3.7212389225836204e-24	7.06377002667037e-16	False	True	True	none	gene_only	gene_only
ENSG00000230513.1	False	8.5867136961215e-08	6.85144308859497e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000225339.3	False	9.63544269782117e-07	8.33960917028339e-06	False	True	True	none	gene_only	gene_only
ENSG00000231764.8	False	1.889852126511e-06	3.29839061352327e-17	False	True	True	none	gene_only	gene_only
ENSG00000224790.2	False	0.219165507910352	0.241457716122943	True	False	False	gene_only	none	none
ENSG00000228016.1	False	8.220924496926311e-21	5.029256110237221e-15	False	True	True	none	gene_only	gene_only
ENSG00000231187.2	True	4.0401748908139304e-14	4.148097605226971e-09	True	True	True	visible	visible	visible
ENSG00000236790.5	False	5.30355289648284e-08	5.57719854485158e-08	False	True	True	none	gene_only	gene_only
ENSG00000236871.7	False	0.0062032678428451	0.0058930217841881	False	True	True	none	gene_only	gene_only
ENSG00000239415.1	False	9.38379394894384e-05	0.0002226036734784	True	True	True	gene_only	gene_only	gene_only
ENSG00000231064.7	True	7.30212098088654e-50	9.18942052980996e-30	True	True	True	visible	visible	visible
ENSG00000223382.4	False	2.6323481318410303e-09	8.022387252200391e-10	False	True	True	none	gene_only	gene_only
ENSG00000227811.2	False	3.4865902556773297e-34	7.00581775814353e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000277147.4	True	6.5171076730623296e-83	1.616555955453e-26	True	True	True	visible	visible	visible
ENSG00000229647.1	False	1.21192598388566e-44	8.63541179347987e-29	True	True	True	gene_only	gene_only	gene_only
ENSG00000227544.8	False	5.12200933496541e-59	3.2073201594879003e-26	True	True	True	gene_only	gene_only	gene_only
ENSG00000227128.4	False	2.64598156318429e-109	4.589252964181279e-30	True	True	True	gene_only	gene_only	gene_only
ENSG00000225706.1	False	1.07041903547228e-51	1.5333864238080099e-27	True	True	True	gene_only	gene_only	gene_only
ENSG00000230606.10	False	4.75674970155833e-33	1.75991087448092e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000231298.6	False	4.79446817145714e-12	3.31533056538239e-11	False	True	True	none	gene_only	gene_only
ENSG00000237499.6	False	1.4823563002923e-12	6.04055471528234e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000232044.6	False	7.570072478681299e-97	3.5184952354904194e-30	True	True	True	gene_only	gene_only	gene_only
ENSG00000226251.5	False	4.26533689035259e-68	4.52602140708654e-24	False	True	True	none	gene_only	gene_only
ENSG00000236740.6	False	1.80302387833313e-15	8.00887597378571e-14	False	True	True	none	gene_only	gene_only
ENSG00000230615.6	True	2.35958204710553e-30	2.98425664338085e-17	True	True	True	visible	visible	visible
ENSG00000254929.6	False	3.58179438069022e-10	8.10040921084683e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000232485.2	False	0.002700073255122	0.0038529936541383	False	True	True	none	gene_only	gene_only
ENSG00000227388.2	False	5.54689009925433e-172	1.837598547432e-37	True	True	True	gene_only	gene_only	gene_only
ENSG00000234506.5	False	1.1016527142514501e-45	1.60155823552916e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000228412.7	True	1.35705370030492e-06	2.10068579447609e-06	False	True	True	silent	visible	visible
ENSG00000228701.1	False	2.30053799137331e-09	1.29397013258617e-07	True	True	True	gene_only	gene_only	gene_only
ENSG00000204685.6	False	4.01609073547084e-17	1.0717059564939001e-10	False	True	True	none	gene_only	gene_only
ENSG00000228791.7	False	1.47075671722959e-16	3.25261191720658e-12	False	True	True	none	gene_only	gene_only
ENSG00000235026.5	False	1.41091102150124e-89	1.03034634691899e-27	False	True	True	none	gene_only	gene_only
ENSG00000233334.3	False	1.6124073411623298e-22	2.85428140926626e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000233251.7	False	4.63040028716785e-06	3.43689640088368e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000230368.2	False	0.0010150023584865	0.0049621776007097	True	True	True	gene_only	gene_only	gene_only
