gene_id	lnc_isi	gene_de	switch_sig	visibility	n_expr	small_perm
ENSG00000232774.7	0.1472732405988596	True	True	visible	67	False
ENSG00000231607.10	0.22726588970697464	True	False	gene_only	55	False
ENSG00000149656.8	0.0034809493032001994	True	False	gene_only	11	False
ENSG00000161149.12	0.0016830594934513525	True	False	gene_only	12	False
ENSG00000232527.7	0.39415542289712935	True	True	visible	54	False
ENSG00000163364.9	0.054109245558811137	True	False	gene_only	28	False
ENSG00000215241.3	0.07964628406462311	True	False	gene_only	22	False
ENSG00000170161.6	0.3162927113515316	False	False	none	18	False
ENSG00000170846.16	0.4101242608640609	True	True	visible	48	False
ENSG00000172965.14	0.12138604816180046	True	True	visible	68	False
ENSG00000174171.5	0.008544941984683078	True	False	gene_only	23	False
ENSG00000272752.6	0.038328892937693884	True	False	gene_only	67	False
ENSG00000179136.6	0.08542854756972759	True	False	gene_only	23	False
ENSG00000179523.4	0.060636932603534574	True	False	gene_only	66	False
ENSG00000176593.7	0.0695896509173822	True	False	gene_only	50	False
ENSG00000177738.3	0.35264667220947754	True	True	visible	53	False
ENSG00000177337.7	0.12130023549214577	True	True	visible	67	False
ENSG00000176840.11	0.02914749651950966	True	False	gene_only	19	False
ENSG00000180769.8	0.18385558022781845	True	True	visible	62	False
ENSG00000177406.4	0.32210410938504863	True	False	gene_only	32	False
ENSG00000177133.10	0.2491703867637472	True	False	gene_only	20	False
ENSG00000175611.11	0.16443693818413535	True	True	visible	67	False
ENSG00000214184.3	0.036567999689595954	False	False	none	10	False
ENSG00000242791.2	0.0005938821133191635	False	False	none	13	False
ENSG00000176912.3	0.001134715160840273	True	False	gene_only	41	False
ENSG00000176728.7	0.23059262252110296	True	True	visible	41	False
ENSG00000178803.10	0.0055232359451418064	True	False	gene_only	11	False
ENSG00000177410.12	0.09687318339427647	True	True	visible	68	False
ENSG00000185837.3	0.15572426091830932	True	True	visible	27	False
ENSG00000183250.11	0.0927254658918751	False	False	none	39	False
ENSG00000170919.15	0.23699333514880894	True	True	visible	67	False
ENSG00000185847.7	0.017328537914985676	False	False	none	16	False
ENSG00000182109.7	0.24988801944195999	True	True	visible	61	False
ENSG00000222041.10	0.06249338719969015	True	True	visible	67	False
ENSG00000185168.5	0.0168704455247052	False	False	none	13	False
ENSG00000183308.6	0.00464122937335416	False	False	none	14	False
ENSG00000189223.14	0.6208916619231775	True	True	visible	50	False
ENSG00000182648.11	0.2920585341523021	True	True	visible	67	False
ENSG00000182873.5	0.07413129736367366	True	False	gene_only	15	False
ENSG00000186594.14	0.13705008416141584	True	True	visible	68	False
ENSG00000186615.10	0.35701234748140204	True	True	visible	47	False
ENSG00000228463.9	0.2475486424152954	True	False	gene_only	47	False
ENSG00000249087.6	0.407406102823847	True	True	visible	47	False
ENSG00000204588.5	0.08530006855971922	False	False	none	9	True
ENSG00000270580.5	0.049859008350354395	True	False	gene_only	37	False
ENSG00000188185.11	0.001955882109148886	True	False	gene_only	24	False
ENSG00000188825.13	0.09540558284644032	True	False	gene_only	64	False
ENSG00000188242.4	0.003559600085930452	True	False	gene_only	68	False
ENSG00000188511.12	0.0638359205923768	True	False	gene_only	16	False
ENSG00000232110.7	0.03351460301540003	True	False	gene_only	25	False
ENSG00000196167.9	0.4289829736055594	True	True	visible	41	False
ENSG00000196295.11	0.21743342116470352	True	True	visible	67	False
ENSG00000198468.7	0.22977008226516446	False	True	silent	63	False
ENSG00000197934.8	0.007856875622179404	False	False	none	12	False
ENSG00000236882.7	0.0723569036104631	True	True	visible	12	False
ENSG00000174365.19	0.3415024466917819	True	True	visible	65	False
ENSG00000198221.8	0.07327710187600969	False	False	none	30	False
ENSG00000182165.17	0.07717507875725763	True	True	visible	67	False
ENSG00000251301.6	0.5890159616810482	True	True	visible	16	False
ENSG00000197182.14	0.5201752040585867	True	True	visible	52	False
ENSG00000242687.2	0.14612965259319124	True	False	gene_only	40	False
ENSG00000256925.2	0.0360082486461007	False	True	silent	13	False
ENSG00000234222.6	0.3232619722050424	False	False	none	22	False
ENSG00000203279.3	0.05718896746631085	True	False	gene_only	28	False
ENSG00000228010.5	0.18305151167979317	True	True	visible	18	False
ENSG00000231312.6	0.45533997118849323	True	True	visible	67	False
ENSG00000249684.5	0.18653989092070017	True	False	gene_only	21	False
ENSG00000179818.13	0.2472618551804996	True	True	visible	67	False
ENSG00000240401.8	0.7217278114374961	False	True	silent	27	False
ENSG00000203506.5	0.05898779665491646	False	False	none	10	False
ENSG00000234912.11	0.19451747254765483	True	True	visible	66	False
ENSG00000235257.8	0.2241275249022766	True	False	gene_only	61	False
ENSG00000223482.7	0.1673982599830764	True	True	visible	67	False
ENSG00000146521.9	0.0031087829817168997	True	False	gene_only	12	False
ENSG00000225511.6	0.09395397265123438	True	False	gene_only	19	False
ENSG00000233452.6	0.12022387386107386	True	True	visible	24	False
ENSG00000213057.5	0.15418420634197905	True	True	visible	11	False
ENSG00000203739.3	0.09110463515839523	True	False	gene_only	46	False
ENSG00000203808.10	0.0003497547605463393	True	False	gene_only	25	False
ENSG00000203865.9	0.0711877842516779	True	False	gene_only	50	False
ENSG00000203875.10	0.2952516877369731	True	True	visible	68	False
ENSG00000203876.9	0.1853749690815209	True	True	visible	27	False
ENSG00000174407.13	0.006696999457965302	True	False	gene_only	23	False
ENSG00000203930.10	0.7847291904708131	True	True	visible	32	False
ENSG00000203987.2	0.05791426188680177	True	False	gene_only	11	False
ENSG00000203993.4	0.06433614535301271	True	False	gene_only	67	False
ENSG00000203999.8	0.06703667186883519	False	False	none	17	False
ENSG00000226711.6	0.141961904340611	True	False	gene_only	28	False
ENSG00000204055.4	0.007617473340102057	True	False	gene_only	14	False
ENSG00000125804.13	0.002499890811289928	True	False	gene_only	19	False
ENSG00000204706.14	0.2012249768227565	False	False	none	7	True
ENSG00000204792.2	0.1533893119471008	False	True	silent	13	False
ENSG00000204802.3	0.14011750096899855	False	False	none	45	False
ENSG00000204860.4	0.018954078027658063	True	False	gene_only	49	False
ENSG00000204929.12	0.3274862030541493	False	True	silent	30	False
ENSG00000168405.15	0.22589064656803787	True	True	visible	62	False
ENSG00000205037.2	0.11932228355155816	True	True	visible	15	False
ENSG00000205181.5	0.0	True	False	gene_only	28	False
ENSG00000120664.10	0.023603351313150292	False	False	none	9	True
ENSG00000234449.2	0.03744152531925281	True	False	gene_only	28	False
ENSG00000237945.7	0.1963416769515835	True	False	gene_only	43	False
ENSG00000205696.4	0.020091101847009095	True	False	gene_only	14	False
ENSG00000205740.2	0.008174939452847658	False	False	none	6	True
ENSG00000248932.5	0.17103051019300974	True	False	gene_only	62	False
ENSG00000205885.7	0.08732415082625708	True	False	gene_only	36	False
ENSG00000237975.6	0.2912453816355542	False	False	none	15	False
ENSG00000205913.6	0.3185304376360112	True	False	gene_only	13	False
ENSG00000205930.8	0.15354016769765094	False	False	none	38	False
ENSG00000206187.3	0.0	False	False	none	7	True
ENSG00000206195.10	0.03556839253998187	False	False	none	10	False
ENSG00000206417.8	0.13555990570426113	True	True	visible	37	False
ENSG00000206567.9	0.08343223171419116	False	False	none	20	False
ENSG00000203288.3	0.029546469433114224	True	False	gene_only	31	False
ENSG00000224043.7	0.37072830238108556	True	True	visible	31	False
ENSG00000233175.2	0.08850376824139017	True	True	visible	19	False
ENSG00000247498.9	0.06607239004386102	True	False	gene_only	25	False
ENSG00000227540.1	0.2905101167717291	True	True	visible	60	False
ENSG00000177335.10	0.30776606371246473	True	True	visible	36	False
ENSG00000224281.4	0.2194083731911903	False	True	silent	28	False
ENSG00000220575.7	0.001367468472764805	True	False	gene_only	19	False
ENSG00000236432.7	0.19125661008102124	False	False	none	20	False
ENSG00000213963.6	0.38758643658854874	True	False	gene_only	33	False
ENSG00000232807.2	0.2196065057397697	True	False	gene_only	51	False
ENSG00000214049.6	0.0	False	False	none	15	False
ENSG00000214106.7	0.3968841873599069	True	True	visible	64	False
ENSG00000214293.8	0.06701537396668192	True	True	visible	67	False
ENSG00000214353.7	0.023333086845903482	False	False	none	17	False
ENSG00000214401.4	0.030825542639066082	False	True	silent	66	False
ENSG00000214548.14	0.551285125031127	True	True	visible	67	False
ENSG00000236200.5	0.09405251379885124	True	False	gene_only	14	False
ENSG00000214719.11	0.18943276394746833	True	False	gene_only	51	False
ENSG00000214900.9	0.7131551488943686	True	True	visible	61	False
ENSG00000214922.9	0.07291869875217434	True	True	visible	66	False
ENSG00000186960.10	0.026620364367825607	True	True	visible	11	False
ENSG00000215022.7	0.05381547867059423	False	False	none	16	False
ENSG00000215039.6	0.09084656236088295	True	True	visible	67	False
ENSG00000215067.9	0.1838601358469492	True	True	visible	67	False
ENSG00000215068.7	0.28169558781388715	True	True	visible	26	False
ENSG00000215256.3	0.19016077627810388	True	True	visible	66	False
ENSG00000215386.11	0.46204439038116485	True	True	visible	68	False
ENSG00000215447.7	0.01687492249499653	True	False	gene_only	52	False
ENSG00000215483.9	0.2723469428306611	True	True	visible	12	False
ENSG00000242349.5	0.010417802138925961	True	False	gene_only	23	False
ENSG00000215859.8	0.011201170065875512	True	False	gene_only	21	False
ENSG00000215866.7	0.13773364720902223	True	False	gene_only	20	False
ENSG00000216895.9	0.24750068137852874	True	True	visible	68	False
ENSG00000218416.4	0.09638964579196319	False	False	none	15	False
ENSG00000219665.8	0.1130845186051298	True	True	visible	67	False
ENSG00000221819.5	0.00672045528294226	True	False	gene_only	12	False
ENSG00000186235.10	0.19333076040348252	True	False	gene_only	26	False
ENSG00000222020.2	0.24203602310712835	True	True	visible	61	False
ENSG00000231742.5	0.09411461570891716	False	False	none	50	False
ENSG00000224429.7	0.11106783069444177	True	False	gene_only	20	False
ENSG00000234494.7	0.13796678386259964	True	False	gene_only	53	False
ENSG00000232442.1	0.040001299625953946	True	True	visible	67	False
ENSG00000230387.2	0.036769512012324146	False	False	none	9	True
ENSG00000226950.6	0.007988011266775279	True	True	visible	68	False
ENSG00000223745.7	0.15081645291870666	True	True	visible	67	False
ENSG00000225331.1	0.003927245491181114	True	False	gene_only	35	False
ENSG00000229956.10	0.5325068215908534	False	True	silent	17	False
ENSG00000231170.5	0.3937079393068177	True	True	visible	29	False
ENSG00000226644.5	0.03792510650964717	False	False	none	9	True
ENSG00000130600.17	0.382016372355613	True	True	visible	30	False
ENSG00000234741.7	0.10384358023743266	True	True	visible	68	False
ENSG00000229891.1	0.05696393631716924	True	False	gene_only	30	False
ENSG00000228274.3	0.14297959130777954	True	False	gene_only	56	False
ENSG00000229847.8	0.053145014199319336	True	False	gene_only	30	False
ENSG00000179406.7	0.09616791126835124	True	False	gene_only	65	False
ENSG00000204261.8	0.07420047444934512	True	False	gene_only	65	False
ENSG00000237491.8	0.2980573114364092	True	False	gene_only	26	False
ENSG00000225194.2	0.06705047296461202	True	False	gene_only	22	False
ENSG00000204054.13	0.09567439844714927	True	True	visible	67	False
ENSG00000224424.7	0.0203533251610957	True	False	gene_only	22	False
ENSG00000231609.5	0.0026022815243423878	True	False	gene_only	56	False
ENSG00000230091.6	0.11711782164593261	False	False	none	24	False
ENSG00000226308.1	0.03416263222919025	False	False	none	19	False
ENSG00000223949.6	0.054487469242333025	True	False	gene_only	31	False
ENSG00000237950.1	0.018091360075907937	False	False	none	9	True
ENSG00000232931.5	0.01165043788306557	True	False	gene_only	49	False
ENSG00000174403.15	0.06537920570084643	True	False	gene_only	29	False
ENSG00000179935.9	0.0316953162802789	True	False	gene_only	21	False
ENSG00000233895.1	0.1362513764149452	False	False	none	17	False
ENSG00000234546.3	0.008607511654315517	True	False	gene_only	11	False
ENSG00000234899.9	0.31559982729545344	True	True	visible	47	False
ENSG00000223969.5	0.608320053579311	True	True	visible	60	False
ENSG00000231074.8	0.23303758752961978	True	True	visible	67	False
ENSG00000235092.5	0.11268598737172654	True	True	visible	38	False
ENSG00000232677.6	0.13247278253081624	True	True	visible	59	False
ENSG00000234072.1	0.012376312896580853	True	False	gene_only	67	False
ENSG00000225342.2	0.014435064094950448	True	False	gene_only	19	False
ENSG00000225518.2	0.0637363379234027	True	False	gene_only	21	False
ENSG00000228878.7	0.08666789096295446	True	False	gene_only	37	False
ENSG00000241769.7	0.1916457719638054	True	False	gene_only	46	False
ENSG00000237232.7	0.01855029977920831	False	False	none	6	True
ENSG00000230185.4	0.22790407621773415	False	False	none	14	False
ENSG00000237737.5	0.10383823918462073	True	False	gene_only	16	False
ENSG00000225889.7	0.11385555105203587	True	False	gene_only	40	False
ENSG00000231871.5	0.0411295978764355	True	False	gene_only	15	False
ENSG00000225265.1	0.0911724016733225	True	True	visible	58	False
ENSG00000235703.5	0.34310470689607114	False	True	silent	27	False
ENSG00000234327.7	0.025506521300165712	True	True	visible	67	False
ENSG00000233639.5	0.24795361112617176	True	True	visible	26	False
ENSG00000234690.6	0.11139911659430114	True	False	gene_only	28	False
ENSG00000224032.6	0.014788007669215446	True	True	visible	68	False
ENSG00000226419.7	0.14694876931141948	True	True	visible	66	False
ENSG00000242628.5	0.1634209792873885	True	False	gene_only	18	False
ENSG00000236423.5	0.2816832058001172	False	False	none	12	False
ENSG00000224597.9	0.2756306621783138	True	True	visible	67	False
ENSG00000237883.1	0.00768195511247741	True	False	gene_only	26	False
ENSG00000227028.6	0.8892039484797521	False	True	silent	30	False
ENSG00000237413.5	0.00317837260213584	True	False	gene_only	14	False
ENSG00000231365.5	0.28802627626468613	True	False	gene_only	55	False
ENSG00000235770.5	0.05464714445376377	True	False	gene_only	12	False
ENSG00000231013.1	0.018091358213262788	False	False	none	16	False
ENSG00000228798.1	0.0074138902961445475	False	False	none	8	True
ENSG00000225206.8	0.01840757056703559	False	False	none	8	True
ENSG00000229043.2	0.04653718016048958	True	False	gene_only	65	False
ENSG00000196756.11	0.06684741196273371	True	True	visible	67	False
ENSG00000238276.5	0.01637578795477873	False	False	none	11	False
ENSG00000224272.2	0.003713635365305647	False	False	none	19	False
ENSG00000232973.11	0.6087575952529336	True	False	gene_only	30	False
ENSG00000236830.6	0.24890839078768484	True	False	gene_only	53	False
ENSG00000236859.6	0.09068672815995046	True	True	visible	65	False
ENSG00000233237.6	0.6160677820997946	False	True	silent	18	False
ENSG00000233008.5	0.5275752690514168	False	True	silent	16	False
ENSG00000224660.1	0.010495763409033663	True	False	gene_only	53	False
ENSG00000242125.3	0.016974026516512492	True	True	visible	67	False
ENSG00000225554.1	0.014171949105241301	True	False	gene_only	26	False
ENSG00000226688.6	0.36145561749764554	True	True	visible	59	False
ENSG00000229656.6	0.00717992602644779	False	False	none	10	False
ENSG00000224078.13	0.328610009630664	True	True	visible	67	False
ENSG00000226674.8	0.4066418443889586	False	False	none	10	False
ENSG00000225470.7	0.20113020014578017	True	True	visible	67	False
ENSG00000233016.6	0.03205032443192426	True	True	visible	67	False
ENSG00000231185.6	0.08521665414831464	False	False	none	7	True
ENSG00000228109.1	0.07119512582199228	True	True	visible	29	False
ENSG00000234753.5	0.537112953622516	False	True	silent	14	False
ENSG00000213742.6	0.2097205520178131	True	True	visible	60	False
ENSG00000236780.5	0.13366998018364468	False	True	silent	10	False
ENSG00000235597.1	0.02281679765807612	True	False	gene_only	14	False
ENSG00000237654.5	0.10345732494872946	False	False	none	16	False
ENSG00000225746.9	0.2489756837236965	True	True	visible	26	False
ENSG00000281404.1	0.006440089240029172	False	False	none	21	False
ENSG00000242086.8	0.1549163092678522	True	True	visible	67	False
ENSG00000215424.9	0.36327782759377153	True	False	gene_only	37	False
ENSG00000225377.5	0.19444860757614046	True	True	visible	60	False
ENSG00000177640.15	0.38345243895049347	True	True	visible	35	False
ENSG00000227543.4	0.20201444328578577	True	False	gene_only	18	False
ENSG00000229694.6	0.4628922657889717	True	True	visible	36	False
ENSG00000223749.9	0.009840243389841175	True	False	gene_only	12	False
ENSG00000234456.7	0.24493256781031142	True	True	visible	67	False
ENSG00000228192.7	0.1574976479722744	True	False	gene_only	34	False
ENSG00000236283.4	0.22766320883427596	False	False	none	20	False
ENSG00000226312.7	0.19241193497022463	False	False	none	20	False
ENSG00000227070.1	0.048049943127848646	False	False	none	11	False
ENSG00000235903.7	0.2610364095117463	True	True	visible	25	False
ENSG00000233223.2	0.10184915942801692	True	True	visible	67	False
ENSG00000227218.7	0.03067410794737431	False	False	none	7	True
ENSG00000230212.6	0.015226189601489172	False	False	none	14	False
ENSG00000237484.5	0.06398240511318826	False	False	none	17	False
ENSG00000231057.3	0.040894778313469986	False	False	none	18	False
ENSG00000223960.6	0.06046251465220365	True	False	gene_only	67	False
ENSG00000237773.5	0.3958295391763265	True	True	visible	57	False
ENSG00000228794.8	0.03228034619185531	True	False	gene_only	67	False
ENSG00000232613.6	0.011201166340585213	False	False	none	8	True
ENSG00000237870.6	0.0	True	False	gene_only	21	False
ENSG00000236540.7	0.2189019038090962	True	True	visible	59	False
ENSG00000237126.8	0.14486724500711565	True	False	gene_only	8	True
ENSG00000223884.5	0.2540627700656512	False	True	silent	10	False
ENSG00000234678.1	0.00727860400287585	True	False	gene_only	16	False
ENSG00000231999.6	0.24166421685451406	True	True	visible	47	False
ENSG00000225383.7	0.6399200473490507	True	True	visible	44	False
ENSG00000228649.8	0.0817277872062605	True	False	gene_only	34	False
ENSG00000232520.1	0.004969783593638328	True	False	gene_only	11	False
ENSG00000225670.4	0.0	False	False	none	15	False
ENSG00000224897.6	0.2536337838535024	False	False	none	29	False
ENSG00000226891.7	0.10191220722516006	True	False	gene_only	28	False
ENSG00000224116.6	0.06993372034680043	True	False	gene_only	15	False
ENSG00000225742.5	0.021153104632649807	False	False	none	8	True
ENSG00000230417.11	0.5550950671069548	True	True	visible	23	False
ENSG00000226696.5	0.1538289350472683	True	True	visible	59	False
ENSG00000225205.5	0.08779765379237572	False	False	none	15	False
ENSG00000227456.7	0.013735744894049124	True	False	gene_only	13	False
ENSG00000225953.2	0.5642856516071224	False	True	silent	11	False
ENSG00000241990.5	0.05438341418271448	True	True	visible	67	False
ENSG00000237940.3	0.09709402329170985	False	False	none	6	True
ENSG00000236753.5	0.048023729481952486	True	False	gene_only	53	False
ENSG00000233461.5	0.0978478448843417	True	True	visible	65	False
ENSG00000229980.4	0.0688356031975883	True	True	visible	58	False
ENSG00000229807.10	0.3113136230728811	False	True	silent	23	False
ENSG00000234281.5	0.037018622068861674	False	True	silent	17	False
ENSG00000223546.6	0.14920016391671112	False	False	none	11	False
ENSG00000226051.6	0.3633429265843894	True	True	visible	15	False
ENSG00000231407.5	0.41067328023218563	True	True	visible	8	True
ENSG00000242282.6	0.33640310504297705	True	True	visible	60	False
ENSG00000227533.5	0.004636245903956837	True	False	gene_only	23	False
ENSG00000224924.6	0.01833472264244588	True	False	gene_only	18	False
ENSG00000218510.6	0.07245897401306092	True	True	visible	68	False
ENSG00000235314.1	0.036918844872251555	True	False	gene_only	55	False
ENSG00000236404.8	0.5115250065742293	True	True	visible	33	False
ENSG00000238164.6	0.07191756293287946	True	False	gene_only	12	False
ENSG00000238142.1	0.15004816033925822	True	True	visible	68	False
ENSG00000234722.3	0.0	True	False	gene_only	11	False
ENSG00000225472.1	0.008873796184014314	True	False	gene_only	27	False
ENSG00000231721.6	0.290772219567484	True	True	visible	66	False
ENSG00000226853.2	0.060593730062388	True	False	gene_only	65	False
ENSG00000233864.7	0.335872164698879	False	True	silent	36	False
ENSG00000244625.5	0.156502458250401	True	False	gene_only	60	False
ENSG00000228288.6	0.06315544049432334	False	False	none	41	False
ENSG00000233937.6	0.13256831959954385	True	False	gene_only	59	False
ENSG00000237037.9	0.5710755127316792	True	True	visible	67	False
ENSG00000235954.6	0.30695349973074065	True	True	visible	67	False
ENSG00000224177.6	0.026964830531928646	True	False	gene_only	11	False
ENSG00000212978.6	0.026520060376375557	True	False	gene_only	65	False
ENSG00000233230.1	0.07579444208946141	True	False	gene_only	51	False
ENSG00000225733.5	0.0444650175658451	True	True	visible	67	False
ENSG00000231920.1	0.13145846049688342	False	True	silent	16	False
ENSG00000224958.5	0.18407426626029122	True	True	visible	33	False
ENSG00000237298.9	0.914382854550277	True	True	visible	50	False
ENSG00000173811.10	0.0	False	False	none	11	False
ENSG00000233392.5	0.008267897261700506	False	False	none	13	False
ENSG00000230798.5	0.12391231708028584	True	True	visible	16	False
ENSG00000233521.5	0.022190189372707142	False	False	none	8	True
ENSG00000272734.1	0.11621655750470775	True	False	gene_only	31	False
ENSG00000226471.6	0.21714642156249542	True	True	visible	66	False
ENSG00000233117.2	0.15352225515629717	True	True	visible	40	False
ENSG00000235535.7	0.4607869029722712	True	True	visible	19	False
ENSG00000226380.9	0.02949969580933348	False	False	none	22	False
ENSG00000238005.2	0.2252042506985279	False	True	silent	14	False
ENSG00000237928.5	0.3805361863611658	False	True	silent	22	False
ENSG00000226266.6	0.08609115460315189	True	False	gene_only	34	False
ENSG00000270087.5	0.05189915827094588	False	False	none	17	False
ENSG00000224870.6	0.10037916790288917	True	True	visible	64	False
ENSG00000236013.5	0.007678805442058762	True	False	gene_only	21	False
ENSG00000232310.6	0.3042137599873335	True	True	visible	32	False
ENSG00000223387.6	0.0	False	False	none	13	False
ENSG00000230590.8	0.10247541842968252	True	True	visible	67	False
ENSG00000228203.6	0.04148174147182565	False	False	none	19	False
ENSG00000225683.5	0.023678324180234737	True	False	gene_only	10	False
ENSG00000225083.1	0.025561711614850588	True	False	gene_only	15	False
ENSG00000238217.5	0.06347730010464187	False	False	none	7	True
ENSG00000227953.6	0.2793267193638212	True	True	visible	21	False
ENSG00000236502.1	0.019979694528411873	True	False	gene_only	9	True
ENSG00000225465.8	0.0014540823310231162	True	False	gene_only	19	False
ENSG00000224023.10	0.23630918316515603	True	True	visible	63	False
ENSG00000226822.2	0.02297510577061113	True	False	gene_only	11	False
ENSG00000231770.5	0.015367878678264326	True	False	gene_only	68	False
ENSG00000228265.5	0.1403329877660697	True	True	visible	52	False
ENSG00000237819.5	0.0819552423540632	True	False	gene_only	8	True
ENSG00000225484.6	0.1393419328572874	True	True	visible	67	False
ENSG00000236017.8	0.1498643981731197	True	False	gene_only	48	False
ENSG00000231890.7	0.5213406791696256	False	False	none	13	False
ENSG00000226026.5	0.006440089240029172	True	False	gene_only	35	False
ENSG00000239665.8	0.18470377668758486	True	True	visible	67	False
ENSG00000226791.6	0.004888496651508078	True	False	gene_only	11	False
ENSG00000250303.3	0.18032865954160734	True	True	visible	68	False
ENSG00000234380.1	0.02140490948523808	True	False	gene_only	19	False
ENSG00000244558.5	0.67566583302041	True	True	visible	24	False
ENSG00000229017.6	0.00838384879798188	False	False	none	11	False
ENSG00000230910.2	0.1194275127695409	True	False	gene_only	43	False
ENSG00000227373.5	0.21662992823684293	False	True	silent	18	False
ENSG00000226091.7	0.4359881583937387	True	True	visible	37	False
ENSG00000259974.2	0.000974463549436811	True	False	gene_only	12	False
ENSG00000224843.6	0.34823104803895477	False	True	silent	31	False
ENSG00000227110.6	0.03140339179603779	True	False	gene_only	19	False
ENSG00000229267.2	0.06369222503254157	True	False	gene_only	24	False
ENSG00000236671.7	0.19688609239929636	False	True	silent	10	False
ENSG00000235033.7	0.19591095615821097	False	False	none	22	False
ENSG00000236255.1	0.29291420191753326	True	True	visible	26	False
ENSG00000228106.5	0.1333034870694509	True	True	visible	66	False
ENSG00000232656.7	0.07403829166695367	True	False	gene_only	44	False
ENSG00000226434.1	0.008620776947238784	False	False	none	7	True
ENSG00000233483.2	0.2393306489935686	True	True	visible	40	False
ENSG00000227946.1	0.00838384879798188	True	False	gene_only	61	False
ENSG00000228857.2	0.0656900181174609	False	False	none	20	False
ENSG00000226007.2	0.47522956148159823	False	True	silent	30	False
ENSG00000231889.7	0.32086341894966164	True	True	visible	60	False
ENSG00000214870.8	0.09682291280739319	True	False	gene_only	29	False
ENSG00000229388.1	0.0807421846001431	True	False	gene_only	45	False
ENSG00000231683.6	0.13244229211789238	True	False	gene_only	22	False
ENSG00000224957.5	0.004579359050126262	True	False	gene_only	9	True
ENSG00000223797.5	0.16811331773584368	True	True	visible	67	False
ENSG00000273018.5	0.35141850425002963	True	True	visible	31	False
ENSG00000230102.7	0.16836794038713696	False	False	none	12	False
ENSG00000245556.2	0.02459129986788834	True	False	gene_only	63	False
ENSG00000224397.5	0.717748479339332	True	True	visible	33	False
ENSG00000238057.8	0.16393272367667527	False	False	none	7	True
ENSG00000230333.6	0.196536671382248	False	False	none	13	False
ENSG00000227906.7	0.038929847664481404	True	False	gene_only	19	False
ENSG00000231768.1	0.021297251841207152	False	False	none	17	False
ENSG00000228340.5	0.24067136912499704	True	False	gene_only	21	False
ENSG00000236673.5	0.0	True	False	gene_only	17	False
ENSG00000229852.2	0.1144870392165092	True	True	visible	44	False
ENSG00000231028.8	0.08681664740580547	False	False	none	13	False
ENSG00000231711.2	0.13594198949963562	True	False	gene_only	57	False
ENSG00000229153.5	0.2312142453905811	False	True	silent	12	False
ENSG00000228302.2	0.03773909068027519	True	False	gene_only	56	False
ENSG00000230844.2	0.0	True	False	gene_only	65	False
ENSG00000240240.8	0.011237491616306782	False	False	none	26	False
ENSG00000224165.5	0.17969918085877173	True	True	visible	64	False
ENSG00000283913.1	0.0	False	False	none	8	True
ENSG00000228624.7	0.5468305941356204	True	True	visible	22	False
ENSG00000224167.1	0.03331767922757651	False	False	none	18	False
ENSG00000237686.6	0.16615384177535958	True	False	gene_only	29	False
ENSG00000236922.9	0.04502254482978103	False	False	none	11	False
ENSG00000214783.9	0.01750324669179628	True	False	gene_only	65	False
ENSG00000232940.5	0.12389782052314807	True	False	gene_only	42	False
ENSG00000234810.2	0.36078233713094954	True	True	visible	53	False
ENSG00000230442.5	0.025484889192587255	True	False	gene_only	21	False
ENSG00000228315.11	0.28114451698040727	True	True	visible	55	False
ENSG00000233723.7	0.07066841641649516	True	False	gene_only	14	False
ENSG00000249790.2	0.22491602633831076	False	False	none	19	False
ENSG00000236120.6	0.0	True	False	gene_only	20	False
ENSG00000221817.9	0.1773761103608273	True	False	gene_only	60	False
ENSG00000232104.3	0.030590205964055144	True	False	gene_only	33	False
ENSG00000233901.5	0.2200105740445264	True	True	visible	58	False
ENSG00000153363.12	0.18700901500528944	True	True	visible	68	False
ENSG00000229931.1	0.0024369911369198673	False	False	none	6	True
ENSG00000236088.9	0.5040614654470474	True	True	visible	53	False
ENSG00000231252.2	0.18049722009565583	False	False	none	8	True
ENSG00000233098.8	0.1360896109574033	False	False	none	15	False
ENSG00000234452.5	0.008986596006233603	True	False	gene_only	15	False
ENSG00000225439.2	0.05842139141855117	True	True	visible	57	False
ENSG00000237036.4	0.21286028482574834	True	False	gene_only	59	False
ENSG00000228801.5	0.08012200242348022	True	False	gene_only	62	False
ENSG00000232079.6	0.08772235881019425	True	False	gene_only	22	False
ENSG00000224259.6	0.07703630367728725	True	True	visible	27	False
ENSG00000256546.1	0.06730791411781151	True	False	gene_only	22	False
ENSG00000233766.7	0.0741444546839492	True	False	gene_only	11	False
ENSG00000233930.3	0.0042238480965661376	True	False	gene_only	21	False
ENSG00000237054.9	0.0	True	False	gene_only	14	False
ENSG00000237352.3	0.3878224456528581	True	True	visible	55	False
ENSG00000234177.5	0.0138644231059133	False	False	none	16	False
ENSG00000238113.6	0.1736603259426651	True	True	visible	54	False
ENSG00000232934.7	0.06028129090744661	True	False	gene_only	14	False
ENSG00000233922.2	0.012008227856544937	True	False	gene_only	18	False
ENSG00000237457.6	0.05775246293199987	True	True	visible	23	False
ENSG00000185904.11	0.06436345095792333	True	False	gene_only	20	False
ENSG00000225975.6	0.09306095022553726	True	False	gene_only	66	False
ENSG00000233429.9	0.1636558894383061	True	False	gene_only	38	False
ENSG00000230269.6	0.004068780094559299	False	False	none	7	True
ENSG00000225062.1	0.11044809994623643	True	True	visible	17	False
ENSG00000205664.10	0.33772115860583235	False	False	none	31	False
ENSG00000237356.5	0.4865064259666139	False	False	none	6	True
